doc_id,title ,category,sub_category ,location ,description,content,source,tags
648,Pangkung Tibah Beach,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
649,Puncak Indah Bedugul,destinasi_wisata,Alam,,,,Google Maps / Manual,
650,New Rekreasi Tepi Danau Beratan,destinasi_wisata,Alam,,,,Google Maps / Manual,
651,Bali SELFIE Sesandan Heritage SWING,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
652,Pantai Antap,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
653,Yeh Panes Penatahan,destinasi_wisata,Umum,,,,Google Maps / Manual,
654,Hot Spring Penatahan Kaja,destinasi_wisata,Alam,,,,Google Maps / Manual,
655,Laduma Pinge,destinasi_wisata,Umum,,,,Google Maps / Manual,
656,Belimbing Rice Terraces,destinasi_wisata,Alam,,,,Google Maps / Manual,
657,Pangkung Tibah River Tour_mancing,destinasi_wisata,Umum,,,,Google Maps / Manual,
658,Pantai Batu Lumbang,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
659,Sleeping Buddha statue Pupuan Tabanan,destinasi_wisata,Umum,,,,Google Maps / Manual,
660,Taman Pujaan Bangsa Margarana,destinasi_wisata,Alam,,,,Google Maps / Manual,
661,Agro Puncak Bedugul,destinasi_wisata,Alam,,,,Google Maps / Manual,
662,Daya Tarik Wisata Jogging Track Jalan Usaha Tani Desa Cepaka,destinasi_wisata,Umum,,,,Google Maps / Manual,
663,Tridatu Pondok Enjung,destinasi_wisata,Umum,,,,Google Maps / Manual,
664,Pantai Yeh Leh,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
665,Pantai Pasut,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
666,Saren Kawan Artistic,destinasi_wisata,Umum,,,,Google Maps / Manual,
667,Taman Wisata Luih,destinasi_wisata,Alam,,,,Google Maps / Manual,
668,Abian Kapas Beach,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
669,Tibu Sampi Waterfall,destinasi_wisata,Alam,,,,Google Maps / Manual,
670,Wisata Petik Strawberry Bedugul,destinasi_wisata,Alam,,,,Google Maps / Manual,
671,Pewaregan puraluhur tanah lot,destinasi_wisata,Budaya,,,,Google Maps / Manual,
672,Air terjun yeh nu,destinasi_wisata,Alam,,,,Google Maps / Manual,
673,Tabanan Banana Garden,destinasi_wisata,Umum,,,,Google Maps / Manual,
674,Objek Wisata Sangeh,destinasi_wisata,Umum,,,,Google Maps / Manual,
675,Mejan Beach,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
676,Pura Luhur Tamba Waras,destinasi_wisata,Budaya,,,,Google Maps / Manual,
677,Pantai Pasut,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
678,Wisata Uma Piak,destinasi_wisata,Umum,,,,Google Maps / Manual,
679,TBK Bali,destinasi_wisata,Umum,,,,Google Maps / Manual,
680,Tanjung Kedungu,destinasi_wisata,Umum,,,,Google Maps / Manual,
681,Pucak Kedaton Temple,destinasi_wisata,Budaya,,,,Google Maps / Manual,
682,Kedungu Beach,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
683,Babahan Crystal Water,destinasi_wisata,Umum,,,,Google Maps / Manual,
684,Pura Luhur Mekori,destinasi_wisata,Budaya,,,,Google Maps / Manual,
685,Pantai Bonian,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
686,Wisata Spiritual Tirtha Nadi,destinasi_wisata,Umum,,,,Google Maps / Manual,
687,Selabih Village,destinasi_wisata,Umum,,,,Google Maps / Manual,
688,AIR TERJUN TIBU SAMPI,destinasi_wisata,Alam,,,,Google Maps / Manual,
689,Taman Tanah Pegat - Selfie & Rekreasi,destinasi_wisata,Alam,,,,Google Maps / Manual,
690,Pantai Kelating,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
691,Lembah Mayungan,destinasi_wisata,Alam,,,,Google Maps / Manual,
692,Banjar Keridan Village,destinasi_wisata,Umum,,,,Google Maps / Manual,
693,The Throne Land,destinasi_wisata,Umum,,,,Google Maps / Manual,
694,Air Terjun Besi Kalung,destinasi_wisata,Alam,,,,Google Maps / Manual,
695,Pura Siwa,destinasi_wisata,Budaya,,,,Google Maps / Manual,
696,LOVE RIVE WATERFALL,destinasi_wisata,Alam,,,,Google Maps / Manual,
697,Hutan Bambu,destinasi_wisata,Alam,,,,Google Maps / Manual,
698,Rest Area Pantai Yeh Leh,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
699,Nuanu Creative City,destinasi_wisata,Umum,,,,Google Maps / Manual,
700,Air Panas Penatahan,destinasi_wisata,Umum,,,,Google Maps / Manual,
701,GHANA Wibisana strawberry gardens,destinasi_wisata,Umum,,,,Google Maps / Manual,
702,Kolam pancing kelaci,destinasi_wisata,Umum,,,,Google Maps / Manual,
703,BASECAMP TSS TABANAN,destinasi_wisata,Umum,,,,Google Maps / Manual,
704,Cocoa Land Bali,destinasi_wisata,Umum,,,,Google Maps / Manual,
705,Luhur Besikalung Temple,destinasi_wisata,Budaya,,,,Google Maps / Manual,
706,Air terjun buwit,destinasi_wisata,Alam,,,,Google Maps / Manual,
707,TWA Danau Buyan-Danau Tamblingan,destinasi_wisata,Alam,,,,Google Maps / Manual,
708,Air terjun sanggulan permai,destinasi_wisata,Alam,,,,Google Maps / Manual,
709,Warung Krisna,destinasi_wisata,Umum,,,,Google Maps / Manual,
710,Pantai Kutikan,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
711,Centre Point Jatiluwih,destinasi_wisata,Alam,,,,Google Maps / Manual,
712,Subak Museum,destinasi_wisata,Budaya,,,,Google Maps / Manual,
713,Uma Urip Timpag,destinasi_wisata,Umum,,,,Google Maps / Manual,
714,Bedugul Hill,destinasi_wisata,Alam,,,,Google Maps / Manual,
715,Tanah Wuk,destinasi_wisata,Umum,,,,Google Maps / Manual,
716,Pantai Nyanyi,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
717,The Beach Love,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
718,Air terjun pangkung tibah,destinasi_wisata,Alam,,,,Google Maps / Manual,
719,Batur Garden,destinasi_wisata,Umum,,,,Google Maps / Manual,
720,Pura Ulun Siwi (Dang Kahyangan Jagat),destinasi_wisata,Budaya,,,,Google Maps / Manual,
721,Pura Yeh Gangga,destinasi_wisata,Budaya,,,,Google Maps / Manual,
722,Big Garden Corner,destinasi_wisata,Umum,,,,Google Maps / Manual,
723,Taman Wisata Tukad Bindu,destinasi_wisata,Alam,,,,Google Maps / Manual,
724,Bajra Sandhi Monument,destinasi_wisata,Budaya,,,,Google Maps / Manual,
725,Taman Inspirasi Mertasari,destinasi_wisata,Alam,,,,Google Maps / Manual,
726,Kumbasari Park,destinasi_wisata,Umum,,,,Google Maps / Manual,
727,Bali Exotic Marine Park,destinasi_wisata,Umum,,,,Google Maps / Manual,
728,Ekowisata Subak Sembung Peguyangan,destinasi_wisata,Alam,,,,Google Maps / Manual,
729,"Bali Festival Park, Padang Galak",destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
730,Pantai Biaung,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
731,Puri Agung Denpasar,destinasi_wisata,Budaya,,,,Google Maps / Manual,
732,Upside Down World Bali,destinasi_wisata,Umum,,,,Google Maps / Manual,
733,Bali Museum,destinasi_wisata,Budaya,,,,Google Maps / Manual,
734,Lumintang Park,destinasi_wisata,Umum,,,,Google Maps / Manual,
735,Wisata Edukasi Subak Teba Majalangu,destinasi_wisata,Alam,,,,Google Maps / Manual,
736,Sunrise Beach,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
737,Werdhi Budaya Art Centre,destinasi_wisata,Budaya,,,,Google Maps / Manual,
738,Padang Galak Beach,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
739,Taman Janggan Renon Denpasar,destinasi_wisata,Alam,,,,Google Maps / Manual,
740,Dermaga Serangan ᬤᭂᬃᬫᬕᬲᭂᬭᬗᬦ᭄᭟,destinasi_wisata,Umum,,,,Google Maps / Manual,
741,Pantai Tangtu,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
742,Museum Bung Karno,destinasi_wisata,Budaya,,,,Google Maps / Manual,
743,Taman Hutan Raya (Tahura) Ngurah Rai,destinasi_wisata,Alam,,,,Google Maps / Manual,
744,DERMAGA 2 WISATA PERAHU TAMAN PANCING TIMUR,destinasi_wisata,Alam,,,,Google Maps / Manual,
745,Kertalangu Cultural Village,destinasi_wisata,Umum,,,,Google Maps / Manual,
746,Peace Gong Parks Kertalangu,destinasi_wisata,Umum,,,,Google Maps / Manual,
747,Tukad Grodogan banjar Gunung Pemogan | Tempat Wisata Melihat Ikan Banjar Gunung,destinasi_wisata,Alam,,,,Google Maps / Manual,
748,Barong Tanah Kilap - Sari Wisata Budaya BALI,destinasi_wisata,Budaya,,,,Google Maps / Manual,
749,YOUTH PARK,destinasi_wisata,Umum,,,,Google Maps / Manual,
750,Taman Pancing,destinasi_wisata,Alam,,,,Google Maps / Manual,
751,Lapangan Puputan Badung (I Gusti Ngurah Made Agung),destinasi_wisata,Umum,,,,Google Maps / Manual,
752,Pasar Sindu,destinasi_wisata,Umum,,,,Google Maps / Manual,
753,Agung Jagatnatha Temple,destinasi_wisata,Budaya,,,,Google Maps / Manual,
754,Museum Le Mayeur,destinasi_wisata,Budaya,,,,Google Maps / Manual,
755,Pengembak beach,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
756,Rekreasi Kano,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
757,Fingerprint Painting Museum,destinasi_wisata,Budaya,,,,Google Maps / Manual,
758,"Mangrove Denpasar, Last Point",destinasi_wisata,Alam,,,,Google Maps / Manual,
759,Taman Tukad Korea,destinasi_wisata,Alam,,,,Google Maps / Manual,
760,Satria Gatotkaca Park,destinasi_wisata,Umum,,,,Google Maps / Manual,
761,CitraLand Waterpark,destinasi_wisata,Umum,,,,Google Maps / Manual,
762,Pantai Padang Galak,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
763,Embung Sanur,destinasi_wisata,Umum,,,,Google Maps / Manual,
764,Karang Beach,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
765,Sakenan Temple,destinasi_wisata,Budaya,,,,Google Maps / Manual,
766,DESTINASI WISATA DENPASAR,destinasi_wisata,Umum,,,,Google Maps / Manual,
767,Taman Layang-layang,destinasi_wisata,Alam,,,,Google Maps / Manual,
768,Bali Dolphin interaction,destinasi_wisata,Umum,,,,Google Maps / Manual,
769,Segara Ayu Beach,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
770,Kintamani,destinasi_wisata,Alam,,,,Google Maps / Manual,
771,Duyung Beach,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
772,Duta Orchid Garden,destinasi_wisata,Umum,,,,Google Maps / Manual,
773,Patung Catur Muka,destinasi_wisata,Umum,,,,Google Maps / Manual,
774,Agrowisata Tupai Emas,destinasi_wisata,Umum,,,,Google Maps / Manual,
775,Sindhu Beach,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
776,DERMAGA 2 WISATA AIR KAMPUNG ISLAM KEPAON,destinasi_wisata,Umum,,,,Google Maps / Manual,
777,Taman Agung Proklamasi,destinasi_wisata,Alam,,,,Google Maps / Manual,
778,Waduk Denpasar,destinasi_wisata,Umum,,,,Google Maps / Manual,
779,Children's Traffic Park Denpasar,destinasi_wisata,Umum,,,,Google Maps / Manual,
780,Istana Taman Jepun Bali,destinasi_wisata,Alam,,,,Google Maps / Manual,
781,Taman Dam Oongan,destinasi_wisata,Alam,,,,Google Maps / Manual,
782,Pantai Bangsal,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
783,Sumber Sari Garden,destinasi_wisata,Umum,,,,Google Maps / Manual,
784,Pasar Seni Kumbasari,destinasi_wisata,Umum,,,,Google Maps / Manual,
785,Mangrove Forest Management Center Region I,destinasi_wisata,Alam,,,,Google Maps / Manual,
786,Kuta Beach,destinasi_wisata,Rekreasi,,,,Google Maps / Manual,
